Top 3 Densed Cluster : 
Cluster Id - 3
[{tweetId:3, tweet:happy thanksgiving today thankful best friends, groundTruth:0, assignedCluster:3}
, {tweetId:9047, tweet:thankful hell collard greens macaroni, groundTruth:0, assignedCluster:10}
, {tweetId:9059, tweet:thankful pt 2, groundTruth:0, assignedCluster:10}
, {tweetId:9078, tweet:thankful dick, groundTruth:0, assignedCluster:10}
, {tweetId:9079, tweet:thankful better place mentally physically, groundTruth:0, assignedCluster:10}
, {tweetId:9083, tweet:cameron thankful dad mom consuming mom think mean conceiving cameron consuming, groundTruth:0, assignedCluster:10}
, {tweetId:9093, tweet:thankful plymouth family friends workshop moes ernies cliffside weird things rock, groundTruth:0, assignedCluster:10}
, {tweetId:9098, tweet:fabolous dropped new project waiting lil wayne shit 8, groundTruth:0, assignedCluster:10}
, {tweetId:9116, tweet:rly wanna black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:9122, tweet:thankful dance supports shares love dance helped, groundTruth:0, assignedCluster:10}
, {tweetId:9144, tweet:thankful beautiful blessing god mine, groundTruth:0, assignedCluster:10}
, {tweetId:9153, tweet:thankful sparkly tutu bishop fenwick high school, groundTruth:0, assignedCluster:10}
, {tweetId:9154, tweet:thankful af na, groundTruth:0, assignedCluster:10}
, {tweetId:9156, tweet:wanna black friday shopping bad, groundTruth:0, assignedCluster:10}
, {tweetId:9160, tweet:thankful family, groundTruth:0, assignedCluster:10}
, {tweetId:9187, tweet:thankful girlfriend puts bitch ass, groundTruth:0, assignedCluster:10}
, {tweetId:9188, tweet:forced take pic thankful fam braintree massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:9193, tweet:everyday, groundTruth:0, assignedCluster:10}
, {tweetId:9204, tweet:thankful found fuckboy whos, groundTruth:0, assignedCluster:10}
, {tweetId:9207, tweet:thankful alcohol, groundTruth:0, assignedCluster:10}
, {tweetId:9209, tweet:yosh black fridayy come, groundTruth:0, assignedCluster:10}
, {tweetId:9213, tweet:black friday, groundTruth:0, assignedCluster:10}
, {tweetId:9225, tweet:thankful joe good looks, groundTruth:0, assignedCluster:10}
, {tweetId:9226, tweet:thankful non traditional family non traditional traditions, groundTruth:0, assignedCluster:10}
, {tweetId:9250, tweet:thankful #thanksgiving #2015 #eastcoast #dinner #thanksgivingdinner #yum #foodporn #hullma, groundTruth:0, assignedCluster:10}
, {tweetId:9282, tweet:fab ft weeknd tell ya friends, groundTruth:0, assignedCluster:10}
, {tweetId:9292, tweet:time thankful things, groundTruth:0, assignedCluster:10}
, {tweetId:9295, tweet:blessed thankful boston massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:9297, tweet:thankful parents send boys school look boys gus mcgee 2015, groundTruth:0, assignedCluster:10}
, {tweetId:9299, tweet:thankful fast metabolism, groundTruth:0, assignedCluster:10}
, {tweetId:9302, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:9303, tweet:beautiful moon atlantic tonight thankful lobster feast ocean gave, groundTruth:0, assignedCluster:10}
, {tweetId:9307, tweet:thankful nate dillon taught positive smile inspire give dreams, groundTruth:0, assignedCluster:10}
, {tweetId:9308, tweet:say shit, groundTruth:0, assignedCluster:10}
, {tweetId:9324, tweet:person texted saying thankful tho, groundTruth:0, assignedCluster:10}
, {tweetId:9338, tweet:thankful hair soft, groundTruth:0, assignedCluster:10}
, {tweetId:9351, tweet:happy black friday eve fellow shopaholic consumerists, groundTruth:0, assignedCluster:10}
, {tweetId:9383, tweet:wait black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:9387, tweet:lmao godlike picture 20102013, groundTruth:0, assignedCluster:10}
, {tweetId:9416, tweet:thankful bc did t mess country did blind democrats back home jigaboo, groundTruth:0, assignedCluster:10}
, {tweetId:9466, tweet:black friday shopping later, groundTruth:0, assignedCluster:10}
, {tweetId:9502, tweet:especially thankful great job absolutely amazing students leggingsmuch easier eat entirely food, groundTruth:0, assignedCluster:10}
, {tweetId:9508, tweet:black friday shopping saving fams christmas gifts, groundTruth:0, assignedCluster:10}
, {tweetId:9510, tweet:thankful bunch hanson massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:9517, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:9521, tweet:good black friday deals, groundTruth:0, assignedCluster:10}
, {tweetId:9574, tweet:thankful screenshot snapchats, groundTruth:0, assignedCluster:10}
, {tweetId:9580, tweet:thankful game hockey #4days, groundTruth:0, assignedCluster:10}
, {tweetId:9582, tweet:person isn going black friday shopping okay, groundTruth:0, assignedCluster:10}
, {tweetId:9583, tweet:going black friday shopping tomorrow money black friday looking, groundTruth:0, assignedCluster:10}
, {tweetId:9586, tweet:definitely thankful goofy cats, groundTruth:0, assignedCluster:10}
, {tweetId:9600, tweet:fully human born likeness men found human form phil 2 78, groundTruth:0, assignedCluster:10}
, {tweetId:9609, tweet:head bunker hill financial aid office black friday deals lit, groundTruth:0, assignedCluster:10}
, {tweetId:9623, tweet:forever thankful dysfunctional relationship dweeb appreciating, groundTruth:0, assignedCluster:10}
, {tweetId:9630, tweet:nana grube sick shit, groundTruth:0, assignedCluster:10}
, {tweetId:9633, tweet:thankful wine tbh, groundTruth:0, assignedCluster:10}
, {tweetId:9641, tweet:thankful people life special shout cam sticking town, groundTruth:0, assignedCluster:10}
, {tweetId:9655, tweet:thankful family big3 bayz clockey boys game hockey country music boston cape life #dennygivethanks, groundTruth:0, assignedCluster:10}
, {tweetId:9669, tweet:black fridayy, groundTruth:0, assignedCluster:10}
, {tweetId:9714, tweet:thankful friends nice especially family #oldest, groundTruth:0, assignedCluster:10}
, {tweetId:9718, tweet:#mythanksgiving word thankful delicious #family dorchester mass, groundTruth:0, assignedCluster:10}
, {tweetId:9733, tweet:thankful mom burritos anthony drake fifa cam newton shepherd hill nicky southpark chulo #andmuchmore, groundTruth:0, assignedCluster:10}
, {tweetId:9740, tweet:thankful girl, groundTruth:0, assignedCluster:10}
, {tweetId:9753, tweet:thankful gloucester massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:9764, tweet:new instagram family found old pembroke massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:9765, tweet:thankful 4, groundTruth:0, assignedCluster:10}
, {tweetId:9772, tweet:thankful guys, groundTruth:0, assignedCluster:10}
, {tweetId:9774, tweet:lot shit happened past 6 months grateful lesson learned, groundTruth:0, assignedCluster:10}
, {tweetId:9780, tweet:thankful today everyday knight pond, groundTruth:0, assignedCluster:10}
, {tweetId:9785, tweet:thankful y make everyday thank indians seriously #happythanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:9787, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:9792, tweet:thankful sexy fucker best brother ask dick sry, groundTruth:0, assignedCluster:10}
, {tweetId:9808, tweet:dorchester mass, groundTruth:0, assignedCluster:10}
, {tweetId:9810, tweet:shenanigans black licorice aroma flavor decen meadows mirth fennel flower stout #photo, groundTruth:0, assignedCluster:10}
, {tweetId:9841, tweet:working thanksgiving wasn ideal way spend thanksgiving thankful, groundTruth:0, assignedCluster:10}
, {tweetId:9846, tweet:thankful family pics family dad mom jon, groundTruth:0, assignedCluster:10}
, {tweetId:9860, tweet:make pokemon wonderlocke shapire pokemon black chesslocke cool, groundTruth:0, assignedCluster:10}
, {tweetId:9861, tweet:talkin shit mug boutta eat today plate #1 ass niggas snapchat, groundTruth:0, assignedCluster:10}
, {tweetId:9862, tweet:1 7 minutes shit kian, groundTruth:0, assignedCluster:10}
, {tweetId:9886, tweet:thankful family friends, groundTruth:0, assignedCluster:10}
, {tweetId:9901, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:9903, tweet:puppies sale black friday, groundTruth:0, assignedCluster:10}
, {tweetId:9905, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:9909, tweet:thankful gravy chocolate cream pie right top list, groundTruth:0, assignedCluster:10}
, {tweetId:9912, tweet:thankful codeine, groundTruth:0, assignedCluster:10}
, {tweetId:9921, tweet:aunt hella confused dab says isn shit smoke yes dance, groundTruth:0, assignedCluster:10}
, {tweetId:9939, tweet:thankful great friends family, groundTruth:0, assignedCluster:10}
, {tweetId:9962, tweet:patriots thankful landing rob gronkowski julian edelman jaguars trade, groundTruth:0, assignedCluster:10}
, {tweetId:9981, tweet:thankful thursday w, groundTruth:0, assignedCluster:10}
, {tweetId:9984, tweet:thankful cat, groundTruth:0, assignedCluster:10}
, {tweetId:9989, tweet:seriously twitter gets mad surprised going saying thankful, groundTruth:0, assignedCluster:10}
, {tweetId:9992, tweet:thankful guyss, groundTruth:0, assignedCluster:10}
, {tweetId:9995, tweet:kinda wanna black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:9998, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10002, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10006, tweet:moistmaker sandwich friends #savingthanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:10018, tweet:thankful time stole namenot thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10033, tweet:thankful sisters dogs newburyport massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:10034, tweet:lmfao shit talking family, groundTruth:0, assignedCluster:10}
, {tweetId:10047, tweet:thankful ones, groundTruth:0, assignedCluster:10}
, {tweetId:10048, tweet:thankful pieces shit life make move away, groundTruth:0, assignedCluster:10}
, {tweetId:10059, tweet:thankful two trouble makers #mycuddlebuddies, groundTruth:0, assignedCluster:10}
, {tweetId:10080, tweet:bull shit work today, groundTruth:0, assignedCluster:10}
, {tweetId:10098, tweet:thankful family friends healthy thankful things parents, groundTruth:0, assignedCluster:10}
, {tweetId:10105, tweet:happiness, groundTruth:0, assignedCluster:10}
, {tweetId:10106, tweet:insanely thankful girls, groundTruth:0, assignedCluster:10}
, {tweetId:10111, tweet:thankful reunited person freshman high, groundTruth:0, assignedCluster:10}
, {tweetId:10112, tweet:thankful guy spending wonderful family, groundTruth:0, assignedCluster:10}
, {tweetId:10123, tweet:thankful guy joy brings tripp lake poland maine, groundTruth:0, assignedCluster:10}
, {tweetId:10125, tweet:different #91 odd friggin rules, groundTruth:0, assignedCluster:10}
, {tweetId:10138, tweet:thankful justin bieber, groundTruth:0, assignedCluster:10}
, {tweetId:10141, tweet:funny line black people stupid doesn mean, groundTruth:0, assignedCluster:10}
, {tweetId:10143, tweet:help people relationships thankful cute fall leaves trees bg, groundTruth:0, assignedCluster:10}
, {tweetId:10176, tweet:inlove w, groundTruth:0, assignedCluster:10}
, {tweetId:10179, tweet:white people think black people prison realizing white americans prisons black, groundTruth:0, assignedCluster:10}
, {tweetId:10193, tweet:toilet 3billion, groundTruth:0, assignedCluster:10}
, {tweetId:10206, tweet:lmao boston fucks kids man, groundTruth:0, assignedCluster:10}
, {tweetId:10208, tweet:thankful fam glo, groundTruth:0, assignedCluster:10}
, {tweetId:10227, tweet:told dress smile thankful listen, groundTruth:0, assignedCluster:10}
, {tweetId:10234, tweet:3hrs pranksgiving bitches, groundTruth:0, assignedCluster:10}
, {tweetId:10306, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10315, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10319, tweet:thankful leggings allow eat food comfortably, groundTruth:0, assignedCluster:10}
, {tweetId:10345, tweet:thankful don look anymore, groundTruth:0, assignedCluster:10}
, {tweetId:10354, tweet:thankful drake life, groundTruth:0, assignedCluster:10}
, {tweetId:10365, tweet:thankful wonderful sister don know, groundTruth:0, assignedCluster:10}
, {tweetId:10380, tweet:squad, groundTruth:0, assignedCluster:10}
, {tweetId:10405, tweet:thankful bubs, groundTruth:0, assignedCluster:10}
, {tweetId:10419, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10430, tweet:thankful niggas beautiful shorty holding, groundTruth:0, assignedCluster:10}
, {tweetId:10440, tweet:thankful amazing family #happythanksgiving #family #squadgoals braintree massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:10462, tweet:thankful handsome boyfriendd, groundTruth:0, assignedCluster:10}
, {tweetId:10476, tweet:going black friday shopping wish luck, groundTruth:0, assignedCluster:10}
, {tweetId:10489, tweet:thankful two fuckers right, groundTruth:0, assignedCluster:10}
, {tweetId:10492, tweet:former officer accused faking shootout found dead home carefully staged crimes #bryanjohnson, groundTruth:0, assignedCluster:10}
, {tweetId:10505, tweet:black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:10508, tweet:ready black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:10552, tweet:uber driver 3 times past playing christmas music thankful magic today, groundTruth:0, assignedCluster:10}
, {tweetId:10556, tweet:sleep black friday shopping right, groundTruth:0, assignedCluster:10}
, {tweetId:10557, tweet:gotta thankful siblings groveland massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:10574, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10580, tweet:thankful fam daylight savings time duxbury bay, groundTruth:0, assignedCluster:10}
, {tweetId:10592, tweet:today full laugh thankful bitch talk shit, groundTruth:0, assignedCluster:10}
, {tweetId:10598, tweet:soooooo thankful two, groundTruth:0, assignedCluster:10}
, {tweetId:10604, tweet:feeling extra thankful lady town swampscott, groundTruth:0, assignedCluster:10}
, {tweetId:10610, tweet:fuck putting turkey conventional oven shit put rotisserie oven, groundTruth:0, assignedCluster:10}
, {tweetId:10615, tweet:mixed feelings black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:10617, tweet:skip school education suspend stupid shit, groundTruth:0, assignedCluster:10}
, {tweetId:10623, tweet:family everyday thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10624, tweet:shit, groundTruth:0, assignedCluster:10}
, {tweetId:10634, tweet:thankful dysfunction weymouth massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:10635, tweet:thankful tall friend, groundTruth:0, assignedCluster:10}
, {tweetId:10638, tweet:long post picture perfect representation thankful years put, groundTruth:0, assignedCluster:10}
, {tweetId:10641, tweet:open whoop ass black friday #bringiton, groundTruth:0, assignedCluster:10}
, {tweetId:10648, tweet:absolute shit, groundTruth:0, assignedCluster:10}
, {tweetId:10649, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10657, tweet:sincerely thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10660, tweet:loveee black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:10680, tweet:thankful saugus massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:10686, tweet:thankful single person life right #blessed, groundTruth:0, assignedCluster:10}
, {tweetId:10725, tweet:thankful inspires everyday, groundTruth:0, assignedCluster:10}
, {tweetId:10731, tweet:isn black friday sales gas, groundTruth:0, assignedCluster:10}
, {tweetId:10733, tweet:1000 black friday shopping #brokeaf, groundTruth:0, assignedCluster:10}
, {tweetId:10785, tweet:thankful awesome sisters #thanksgiving15 chillmark marthas vineyard, groundTruth:0, assignedCluster:10}
, {tweetId:10793, tweet:tired black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:10813, tweet:thankful simba, groundTruth:0, assignedCluster:10}
, {tweetId:10823, tweet:mom found vodka made drinks omg, groundTruth:0, assignedCluster:10}
, {tweetId:10834, tweet:shit pay, groundTruth:0, assignedCluster:10}
, {tweetId:10840, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:10851, tweet:reasons thankful, groundTruth:0, assignedCluster:10}
